Town code/village code,Rural/Urban,Tehsil Name,District,sanitation_quantile,Sanitation_index,wealth_index_quantile,wealth_index
802087,Urban,Sabalgarh,Morena,5,4.291102382,4,0.614784269
802087,Urban,Sabalgarh,Morena,5,4.278535885,5,2.403900426
802088,Urban,Sabalgarh,Morena,5,2.834792855,5,3.147224281
802088,Urban,Sabalgarh,Morena,5,1.791277044,5,2.727289359
802088,Urban,Sabalgarh,Morena,4,0.6331955511,4,1.147045062
802088,Urban,Sabalgarh,Morena,5,4.034908567,5,4.786997784
802088,Urban,Sabalgarh,Morena,5,5.258722286,5,5.493131826
802088,Urban,Sabalgarh,Morena,5,4.713748552,5,5.023609759
802088,Urban,Sabalgarh,Morena,5,0.9790443289,4,1.173484969
802088,Urban,Sabalgarh,Morena,5,3.21647135,5,1.721176558
802088,Urban,Sabalgarh,Morena,5,2.041217274,4,0.618831639
802088,Urban,Sabalgarh,Morena,5,4.42329527,5,3.513147828
802088,Urban,Sabalgarh,Morena,5,3.535795303,5,3.247420324
802088,Urban,Sabalgarh,Morena,5,3.439369313,5,3.835526687
802088,Urban,Sabalgarh,Morena,3,-0.6006023965,4,0.3629284881
802088,Urban,Sabalgarh,Morena,4,0.6867510895,5,1.689892562
802088,Urban,Sabalgarh,Morena,5,4.910263193,5,6.040897377
802088,Urban,Sabalgarh,Morena,5,4.356630614,5,6.269849262
802088,Urban,Sabalgarh,Morena,5,3.079697175,5,2.936763845
802088,Urban,Sabalgarh,Morena,5,0.9872038671,4,0.9059252809
802088,Urban,Sabalgarh,Morena,5,4.499800058,5,4.825945698
452760,Rural,Ater,Bhind,1,-1.195785911,2,-1.182966345
452761,Rural,Ater,Bhind,3,-0.6011032951,3,-0.7399048219
452762,Rural,Ater,Bhind,4,-0.278074753,3,-0.6472716153
452763,Rural,Ater,Bhind,3,-0.6482718997,2,-1.337931729
452764,Rural,Ater,Bhind,1,-1.193999356,1,-2.005980256
452765,Rural,Ater,Bhind,2,-0.9953489402,1,-2.164257735
452766,Rural,Ater,Bhind,4,-0.4445586364,3,-0.511739361
452767,Rural,Ater,Bhind,1,-1.143351496,1,-1.802847005
452768,Rural,Ater,Bhind,2,-1.002729954,2,-1.299628594
452769,Rural,Ater,Bhind,5,1.215401826,2,-1.256891631
452770,Rural,Ater,Bhind,4,-0.2858932136,2,-1.135454292
452771,Rural,Ater,Bhind,2,-1.112747614,3,-0.8598522209
452772,Rural,Ater,Bhind,4,0.0805510878,2,-1.201147184
452773,Rural,Ater,Bhind,1,-1.138162709,1,-1.967679531
452774,Rural,Ater,Bhind,3,-0.7254591527,3,-0.7909180815
452775,Rural,Ater,Bhind,4,-0.3079844708,1,-1.724540298
452776,Rural,Ater,Bhind,4,0.2687155297,3,-0.9338768174
452777,Rural,Ater,Bhind,2,-1.087299701,1,-1.698463609
452778,Rural,Ater,Bhind,4,0.09889461834,2,-1.423016414
452779,Rural,Ater,Bhind,5,1.404219483,4,0.5435767763
452780,Rural,Ater,Bhind,3,-0.7063800176,4,0.5358990703
452781,Rural,Ater,Bhind,1,-1.138618518,4,-0.02952222506
452782,Rural,Ater,Bhind,1,-1.233826765,2,-1.122702312
452783,Rural,Ater,Bhind,4,-0.3552113679,3,-0.5178400387
452784,Rural,Ater,Bhind,3,-0.918278061,1,-2.017609136
452785,Rural,Ater,Bhind,1,-1.233826765,3,-0.7779004996
452787,Rural,Ater,Bhind,3,-0.848927215,2,-1.213063055
452788,Rural,Ater,Bhind,3,-0.6792820389,2,-1.471789572
452789,Rural,Ater,Bhind,2,-1.104794984,1,-2.089902968
452790,Rural,Ater,Bhind,5,0.8471808247,1,-2.389848512
452791,Rural,Ater,Bhind,3,-0.8507092094,2,-1.523010086
452792,Rural,Ater,Bhind,4,-0.08994161704,2,-1.134937094
452793,Rural,Ater,Bhind,2,-1.083413159,1,-2.224140125
452794,Rural,Ater,Bhind,1,-1.205678904,1,-1.843897762
452795,Rural,Ater,Bhind,2,-0.9813329191,1,-1.909751463
452796,Rural,Ater,Bhind,2,-1.127458525,1,-1.936577703
452798,Rural,Ater,Bhind,2,-0.9638726305,2,-1.175029343
452799,Rural,Ater,Bhind,3,-0.7035196965,2,-1.536015581
452800,Rural,Ater,Bhind,2,-0.9704509016,2,-1.379560686
452801,Rural,Ater,Bhind,3,-0.7328187965,2,-1.110257459
452802,Rural,Ater,Bhind,2,-0.9816389492,3,-0.4171464876
452803,Rural,Ater,Bhind,4,0.2256390486,5,1.396408009
452804,Rural,Ater,Bhind,4,-0.4497779869,3,-0.6541886293
452805,Rural,Ater,Bhind,3,-0.6578129191,2,-1.475527717
452806,Rural,Ater,Bhind,2,-0.9188039806,3,-0.4724652423
452807,Rural,Ater,Bhind,2,-0.9262108482,4,-0.2111095744
452808,Rural,Ater,Bhind,1,-1.153404303,4,-0.1217269786
452809,Rural,Ater,Bhind,1,-1.233826765,1,-1.953321265
452810,Rural,Ater,Bhind,2,-1.131330838,1,-2.372472023
452811,Rural,Ater,Bhind,2,-1.09707559,1,-1.818052164
452812,Rural,Ater,Bhind,3,-0.8219677128,2,-1.176025768
452813,Rural,Ater,Bhind,3,-0.5800565522,4,-0.03714346308
452814,Rural,Ater,Bhind,2,-1.127418407,2,-1.0427338
452815,Rural,Ater,Bhind,2,-1.120233287,1,-1.710104021
452816,Rural,Ater,Bhind,4,0.5784387416,3,-0.7926557724
452817,Rural,Ater,Bhind,4,-0.2348018785,1,-1.71519009
452818,Rural,Ater,Bhind,1,-1.198327536,2,-1.133521507
452819,Rural,Ater,Bhind,1,-1.233826765,1,-2.229800066
452820,Rural,Ater,Bhind,4,-0.1702436186,3,-0.383122157
452821,Rural,Ater,Bhind,5,1.404015137,3,-0.5765689524
452822,Rural,Ater,Bhind,4,-0.2801823848,4,0.002486158982
452823,Rural,Ater,Bhind,4,0.3731458037,4,-0.1988900478
452824,Rural,Ater,Bhind,4,0.1688546401,4,0.7361883521
452825,Rural,Ater,Bhind,5,0.9395814498,3,-0.6767758095
452826,Rural,Ater,Bhind,1,-1.157425427,3,-0.4604610546
452827,Rural,Ater,Bhind,1,-1.147830113,1,-1.685700497
452828,Rural,Ater,Bhind,3,-0.8823793159,2,-1.487561238
452830,Rural,Ater,Bhind,2,-0.9834965254,3,-0.9122698613
452831,Rural,Ater,Bhind,2,-1.122473691,2,-1.394767926
452833,Rural,Ater,Bhind,3,-0.8780414842,2,-1.061402091
452834,Rural,Ater,Bhind,2,-1.054886787,1,-1.647953872
452835,Rural,Ater,Bhind,4,0.1653444652,3,-0.3772780654
452836,Rural,Ater,Bhind,4,-0.5159718646,4,0.02556017509
452837,Rural,Ater,Bhind,3,-0.9118071499,1,-1.749347269
452838,Rural,Ater,Bhind,5,0.847173041,4,0.2114891211
452839,Rural,Ater,Bhind,3,-0.7687481554,2,-1.498893818
452840,Rural,Ater,Bhind,5,0.8420099214,3,-0.8115191432
452841,Rural,Ater,Bhind,3,-0.7016075882,2,-1.1854834
452842,Rural,Ater,Bhind,1,-1.203668342,1,-2.27831007
452843,Rural,Ater,Bhind,4,-0.1987773796,3,-0.4174825876
452844,Rural,Ater,Bhind,4,0.09533580737,3,-0.9161589131
452845,Rural,Ater,Bhind,3,-0.5626606382,2,-1.210284694
452846,Rural,Ater,Bhind,4,0.1190031657,2,-1.02094754
452847,Rural,Ater,Bhind,3,-0.8782433559,2,-1.243838315
452848,Rural,Ater,Bhind,5,1.052868402,3,-0.322232537
452849,Rural,Ater,Bhind,3,-0.6826827209,1,-1.656454106
452850,Rural,Ater,Bhind,3,-0.6724887717,3,-1.009957674
452851,Rural,Ater,Bhind,3,-0.7513060132,3,-0.5536242521
452852,Rural,Ater,Bhind,2,-1.069377123,3,-0.5283315753
452853,Rural,Ater,Bhind,1,-1.221763396,1,-1.638253431
452854,Rural,Ater,Bhind,4,0.4332956083,3,-0.506300195
452855,Rural,Ater,Bhind,4,-0.1479936044,4,-0.2308614207
452856,Rural,Ater,Bhind,4,0.4623497343,4,0.1759708522
452857,Rural,Ater,Bhind,4,0.05809369059,4,0.7821772167
452858,Rural,Ater,Bhind,4,0.06633154048,5,3.182314932
452859,Rural,Ater,Bhind,4,-0.3359442438,3,-0.818225959
452860,Rural,Ater,Bhind,4,0.6685180048,3,-0.844103352
452861,Rural,Ater,Bhind,3,-0.673527371,3,-0.4879011874
452862,Rural,Ater,Bhind,3,-0.7935827247,4,0.8730333829
452865,Rural,Ater,Bhind,4,-0.4387896635,3,-0.944240847
452866,Rural,Bhind,Bhind,3,-0.7535790126,2,-1.080701256
452867,Rural,Bhind,Bhind,2,-1.105521203,1,-1.950083591
452868,Rural,Bhind,Bhind,2,-1.043030195,2,-1.068669028
452869,Rural,Bhind,Bhind,3,-0.6731576664,4,0.1287186713
452870,Rural,Bhind,Bhind,1,-1.181661512,2,-1.157739807
452871,Rural,Bhind,Bhind,4,-0.377795462,3,-0.4350690019
452872,Rural,Bhind,Bhind,2,-1.109171949,1,-2.069397741
452873,Rural,Bhind,Bhind,2,-0.9322425329,2,-1.601229031
452874,Rural,Bhind,Bhind,2,-1.028022918,3,-0.9773693514
452875,Rural,Bhind,Bhind,2,-0.9238525412,2,-1.205106545
452876,Rural,Bhind,Bhind,3,-0.6636852556,2,-1.083902645
452877,Rural,Bhind,Bhind,2,-1.118857909,1,-1.637785039
452878,Rural,Bhind,Bhind,1,-1.195626096,2,-1.554804289
452879,Rural,Bhind,Bhind,3,-0.6085841798,2,-1.317466641
452880,Rural,Bhind,Bhind,2,-1.053324075,1,-1.892379074
452881,Rural,Bhind,Bhind,3,-0.6987485013,3,-0.3665525653
452882,Rural,Bhind,Bhind,3,-0.9013921201,3,-0.4968081783
452883,Rural,Bhind,Bhind,4,-0.2843725563,4,0.1512356139
452884,Rural,Bhind,Bhind,3,-0.856631858,1,-1.768083271
452885,Rural,Bhind,Bhind,3,-0.6189423857,2,-1.281567687
452886,Rural,Bhind,Bhind,3,-0.6658469632,3,-0.6219751681
452887,Rural,Bhind,Bhind,3,-0.6525343797,4,-0.1514059202
452888,Rural,Bhind,Bhind,3,-0.8827461371,3,-0.3633561204
452889,Rural,Bhind,Bhind,3,-0.5760390688,2,-1.197429085
452890,Rural,Bhind,Bhind,3,-0.8999490031,2,-1.261778694
452891,Rural,Bhind,Bhind,1,-1.148282635,3,-0.6803667808
452892,Rural,Bhind,Bhind,3,-0.6838276524,2,-1.39036092
452894,Rural,Bhind,Bhind,4,-0.185403253,3,-0.3586169438
452895,Rural,Bhind,Bhind,1,-1.233826765,1,-2.093151188
452896,Rural,Bhind,Bhind,2,-1.026738926,2,-1.163186236
452897,Rural,Bhind,Bhind,1,-1.233826765,1,-2.029534985
452898,Rural,Bhind,Bhind,1,-1.167722163,1,-2.02210395
452899,Rural,Bhind,Bhind,2,-1.092097343,2,-1.431045218
